"","Level 15 :","Daring Breach IV","","Level 30 :","Consolidation","","Level 50 :","Out of My way! / Peak Condition","Open Engagement","","Pet","Pack Hunting","","Level 15 :","Firearm Mastery IV","","Level 30 :","Law and Order","Hot On the Trail","Level 50 :","Extermination *","Tenderise","","","","","Level 15 :","Firearm Mastery IV","","Level 30 :","Consolidation","","Level 50 :","Eager Surbordinates ","Second Skin","","Pet","Pack Hunting / Heel! Protocol","","Level 15 :","Finest Hour I","","Level 30 :","That's an Order!","","Level 50 :","Eager Subordinates","No Respite","","","","","Level 15 :","Death Waltz III","","Level 30 :","Bite!","","Level 50 :","Peak Condtion","It Takes Two","","Pet Protocol","Pack Hunting","","Level 15 :","Firearm Mastery III","","Level 30 :","Devastating Attack","","Level 50 :","Extermination","Integrity ","","","","","Level 15 :","Finest Hour I","","Level 30 :","Thats's An Order!","","Level 50 :","Eager Subordinates","Steel Resolve","","Pet","Bloodlust","","Level 15 :","Firearm Mastery II","","Level 30 :","Devastating Attack","","Level 50 :","Deadly Aim","Second Skin","","","","","","","","","","","","","","","",""
"","","","","Level 31 :","Perimiter Defence","Armour-Piercing","Level 51 :","Relentless Pursuit","Medicae","","","","","","","","Level 31 :","Trail and Shatter","","Level 51 :","Guidance","Medicae","","","","","","","","Level 31 :","Perimeter Defence","Mob Justice","Level 51 :","Binding Purpose 
/ Pillar of the Law","Medicae","","","","","","","","Level 31 :","Fire at Will","Public Sentencing","Level 51 :","Binding Purpose","Persuasion","","","","","","","","Level 31 :","Suppression Factor","Drukhari Weapon Proficiency","Level 51 :","Brother-In-Arms","Demolition","","","","","","","","Level 31 :","Breaking Attack","","Level 51 :","Preferred Targets","Medicae","","","","","","","","Level 31 :","Relentless Pursuit","Law and Order","Level 51 :","Arbites Physical Training","Persuasion","","","","","","","","Level 31 :","Breaking Attack","","Level 51 :","Preferred Targets","Awareness","","","","","","","","","","","","","","","",""
"","","","","Level 32 :","Perception","Carouse","Level 52 :","Pillar of the Law","It Will Not Die","","","","","","","","Level 32 :","Perception","Coercion","Level 52 :","Camaraderie","Grenadier / Spare Magazine","","","","","","","","Level 32 :","Perception","Coercion","Level 52 :","Unpredictable / Fortress","Solid Projectile Weap Exp","","","","","","","","Level 32 :","Lore Imperium","Perception","Level 52 :","Blood of Matyrs","Pillar of the Law","","","","","","","","Level 32 :","Perception","Coercion","Level 52 :","Unforgiving","Pacification Procedures / Dual Weapon Combat","","","","","","","","Level 32 :","Perception","Coercion","Level 52 :","Exploit Weakness","Familiar Kickback","","","","","","","","Level 32 :","Perception","Lore Imperium","Level 52 :","Pillar of the Law","Spare Magazine","","","","","","","","Level 32 :","Perception","Coercion","Level 52 :","Exploit Weakness","Combat Addict","","","","","","","","","","","","","","","",""
"","","","","Level 33 :","Chain-Maw","","Level 53 :","Run!","Perception","","","","","","","","Level 33 :","Inspiring Trophy","","Level 53 :","Double Slug","Perception","","","","","","","","Level 33 :","Suppressive Factor","","Level 53 :","Double slug
/ Grisly Adjudication ","Perception","","","","","","","","Level 33 :","Perception","Adjusting Frontline","Level 53 :","Take Aim!","Toughness","","","","","","","","Level 33 :","Perimeter Defence","","Level 53 :","Captive Audience","Toughness","","","","","","","","Level 33 :","Critical Versatility","Perception","Level 53 :","Controlled Shot / Dash","Perception","","","","","","","","Level 33 :","Side by Side","","Level 53 :","Consolidation","Toughness","","","","","","","","Level 33 :","Critical Versatility","Perception","Level 53 :","Controlled Shot","Fellowship","","","","","","","","","","","","","","","",""
"","","","","Level 34 :","Law and Order","","Level 54 :","Extermination","Interception","","","","","","","","Level 34 :","Public Sentencing","","Level 54 :","Vital Points","Fortress","","","","","","","","Level 34 :","Shield Mastery","","Level 54 :","Vital Points","Dependable Ally","","","","","","","","Level 34 :","Arbites Physical Training","","Level 54 :","Degraded Defence","Steady!","","","","","","","","Level 34 :","Finesse","","Level 54 :","Extermination","Grand Performance","","","","","","","","Level 34 :","Perception","Law and Order","Level 54 :","Deadly Aim / Vital Points","Accustomed to Glory","","","","","","","","Level 34 :","Public Sentencing","","Level 54 :","Degraded Defence","Seize the Initiative","","","","","","","","Level 34 :","Toughness","Public Sentencing","Level 54 :","Cataclysm / VItal Points","Accustomed to Glory","","","","","","","","","","","","","","","",""
"","","","","Level 35 :","Overcharge III / I","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Wild Hunt III","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Overcharge I / III","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Take and Hold III","","Level 55 :","Ap +1","","","","","","","","","Level 35 :","Overcharge I","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Steady Superiority II","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Overcharge I","","Level 55 :","AP +1","","","","","","","","","Level 35 :","Steady Superiority II","","Level 55 :","AP +1","","","","","","","","","","","","","","","","",""
"","Fire Tsunami https://youtu.be/4-NmV355VFA ","","","","","","","","","","Skill Options","","","Spells & Shells - (Lina replacement whilst psyker staffs are bugged - Options for area & burst below)","","","","","","","","","","Skill Options","","","Pyromancer Berserker","","","","","","","","","","Skill Options","","","Death Engine - Fortress world - Pysker Pyromancer - BS 2, Perception 2, Agility 2","","","","","","","","","","Skill Options","","","Psyker Doomslayer - Forge World (Subskin Armour) , Sanctioned Psyker Pyromancer, Str 2 , WS 2, TGH 2","","","","","","","","","","Skill Options","","","Daemon Summoner","","","","","","","","","","Skill Options","","","Safe Idira - For use as a Merc to replace Idira with shimmering Emulsion or as a Rogue Trader Build (Basically a wizard build; lightning staffs trigger tide of excellence)","","","","","","","","","","Skill Options","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Death World - Sanctioned Psyker Pyromancer - +2 WS / +2 AGL / +2 PER ((Early iconoclast for Malpain Shroud with Invigorating resolve will be a big damage carry in act 2) Great for shimmering Emulsion)","","","","","","","","","","Medicae / Demolition","","","Fortress World - Sanctioned Psyker (Pyromancer) - Soldier - Ballistic Skill +2 / Agility +2 / Perception +1 / Willpower +1","","","","","","","","","","Demolition, Awareness","","","Forge World (Subskin armour) - Sanctioned Psyker - WS +2 / Str +2 / Tgh +2","","","","","","","","","","Athletics / Carouse","","","Heavy Gunner Build using Pyromancer passives, artificer power armour gives 1 AP burst fires (Melting Armour fixed I am told)","","","","","","","","","","Demolition, Awareness","","","Chainsaw Pyromancer of obscene damage, go in, rip and tear","","","","","","","","","","Athletics / Carouse / Medicae / Demolitions","","","Forge World (Locomotive System) - Psyker (Biomancer) - Bladedancer - Weapon Skill +2 / Agility +2 / Perception +2","","","","","","","","","","Medicae / Awareness / Carouse","","","Voidborn - Sanctioned Psyker (Telepath) - Operative - Intelligence +2 / Perception +2 / Willpower +2","","","","","","","","","","Lore Warp / Lore Xenos / Lore Imperium / Awareness / Tech-use / Logic / Medicae","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Blade Dancer","","","Executioner","","","Exemplar","","","","","","","Soldier","","","Arch-Militant","","","Exemplar","","","","","","","Warrior","","","Arch-Militant","","","Exemplar","","","","","","","Soldier","","","Arch-Militant","","","Exemplar","","","","","","","Warrior","","","Executioner","","","Exemplar","","","","","","","Blade Dancer","","","Overseer","","","Exemplar","","","","","","","Operative","","","Overseer","","","Exemplar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 1 :","Blade Dance","","Level 16 :","Forced Repentance","Scourging Strike + Where it hurts","Level 36 :","Eager for Battle *","Guillotine","","","","","Level 1 :","Run and Gun","","Level 16 :","Versatility","","Level 36 :","Eager for Battle *","Rapid Reload","","","","","Level 1 :","Charge","","Level 16 :","Versitility","","Level 36 :","Eager for battle *","Blade of Light","","","","","Level 1 :","Run and Gun","","Level 16 :","Versatility","","Level 36 :","Peak Condition","Rack and Ruin","","Gear to consider","","","Level 1 :","Charge","","Level 16 :","Forced Repentance","Scourging Strike + Where it hurts","Level 36 :","Eagar for Battle *","Easy Target","","","","","Level 1 :","Blade Dance","","Level 16 :","Psyber-Raven Proficiency","","Level 36 :","Peak Condition","Blessed Scars","","","","","Level 1 :","Analyse Enemies","","Level 16 :","Psyber-Raven Proficiency","","Level 36 :","Eager for Battle *","Fresh Target","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 2 :","Medicae","","Level 17 :","Orchestrate Flame","","Level 37 :","Medicae","Racking Weakness","","Gear to consider","","","Level 2 :","Demolition","","Level 17 :","Wilfire","","Level 37 :","Awareness","Distract","","Gear to consider","","","Level 2 :","Medicae","","Level 17 :","Wildfire","","Level 37 :","Athletics","Exploit Weakness","","Gear to consider","","","Level 2 :","Medicae","","Level 17 :","Wilfire","","Level 37 :","Awareness","Contempt for the weak","","Helm","Gunslinger's Helm","","Level 2 :","Medicae","","Level 17 :","Firestorm","","Level 37 :","Medicae","Racking Weakness","","Gear to consider","","","Level 2 :","Medicae","","Level 17 :","Enfeeble","","Level 37 :","Medicae","Impure Force","","Gear to consider","","","Level 2 :","Medicae","","Level 17 :","Strategic Adaptation","","Level 37 :","Choice 1","Suppression Factor","","Gear to consider","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 3 :","Death From Above","","Level 18 :","Anatomy Expert","","Level 38 :","Weapon Skill","Blade of Light","","Helm","Eyes of Joyeuse / Carmine Crown / Mechanicus Respirator","","Level 3 :","Revel in Slaughter","","Level 18 :","Always Ready","","Level 38 :","Willpower","Body of Flames","","Helm","Ghost Helm / Eyes of Joyeuse / Ethereal Visor","","Level 3 :","Endure","","Level 18 :","Always Ready","","Level 38 :","Weapon Skill","Psyker Terminus","","Helm","Eyes of Joyeuse","","Level 3 :","Revel in Slaughter","","Level 18 :","Always Ready","","Level 38 :","Ballistic Skill","Power Armour Proficiency","","Armour","Artificer Power Armour","","Level 3 :","Endure","","Level 18 :","Anatomy Expert","","Level 38 :","Weapon Skill","Psyker Extremis","","Helm","Eyes of Joyeuse / Mechanicus Respirator","","Level 3 :","Death From Above","","Level 18 :","Warp Buffer","","Level 38 :","Weapon Skill","Deterioration","","Helm","Thassertium Mask","","Level 3 :","Expose Weakness","","Level 18 :","Warp Buffer","","Level 38 :","Willpower","Grenadier","","Helm","Eyes of Joyeuse / Ghost Helm / Cultist Hood / Ethereal Visor / Dark Visionary Hood","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 4 :","Death Waltz","Death Warden","Level 19 :","Carnival of Misery","","Level 39 :","Sanctic Powers","Medicae","","Armour","Armour of Hidden Promise / Psychic Bodyglove","","Level 4 :","Firearm Mastery","Point-Blank / Muzzle Velocity","Level 19 :","Steady Superiority","","Level 39 :","Orchestrate Flames","Awareness","","Armour","Psyker's Breastplate / Psychic Body Glove / Armour of Hidden Promise / [Death World] Enforcer's light carapace","","Level 4 :","Daring Breach","Thick Skin","Level 19 :","Steady Superiority","","Level 39 :","Sanctic Powers","Athletics","","Armour","Psyker's Breast Plate","","Level 4 :","Firearm Mastery","Muzzle Velocity","Level 19 :","Steady Superiority","","Level 39 :","Controlled Shot","Awareness","","Cloak","Tactical Backpack","","Level 4 :","Daring Breach","Thick Skin","Level 19 :","Carnival of Misery","","Level 39 :","Enfeeble","Medicae","","Armour","Armour of Hidden Promise / Psychic Bodyglove / Psyker's Breastplate","","Level 4 :","Death Waltz","Death Warden","Level 19 :","Overcharge","","Level 39 :","Sanctic Powers","Medicae","","Armour","Psyker's Breastplate","","Level 4 :","Dismantling Attack","Uncanny Sight","Level 19 :","Overcharge","","Level 39 :","Enfeeble","Choice 1","","Armour","Psychic Bodyglove / Psyker's Breastplate","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 5 :","Wounded Beast","Weapon Skill","Level 20 :","AP +1","Weapon Skill","Level 40 :","Degraded Defence","All-Encompassing Agony","","Cloak","Swashbuckler Cloak / Malpain Shroud / Von Valancius Cloak / Pack of Reagents","","Level 5 :","Ballistic Skill","Demolition Engineer / Rack and Ruin","Level 20 :","Ap +1","Ballistic Skill","Level 40 :","Degraded Defence","Dismantle","","Cloak","Arch-Militant's Cape / Cloak of Hatred / Tactical Backpack / Malpain Shroud (yes applies to staff)","","Level 5 :","Hardened Scars","Weapon Skill","Level 20 :","AP +1","Weapon Skill","Level 40 :","Degraded Defence","Edge of Dawn","","Cloak","Swashbuckler Cloak","","Level 5 :","Ballistic Skill","Rapid Reload","Level 20 :","Ap +1","Ballistic Skill","Level 40 :","Degraded Defence","Distract","","Neck","Dog Tags / Fury Incarnate / Focus Incense / Ruby Splash","","Level 5 :","Rigorous Training","Weapon Skill","Level 20 :","AP +1","Weapon Skill","Level 40 :","Degraded Defence","All-Encomposing Agony","","Cloak","Pack of Reagents / Cloak of Bloodthirst / Lady Theodora's Mantle","","Level 5 :","Psyker Minoris","Weapon Skill","Level 20 :","Ap +1","Weapon Skill","Level 40 :","Degraded Defence","Psalms of Heroes","","Cloak","Dimensional Traveller Cloak","","Level 5 :","Willpower","Psyker Minoris","Level 20 :","Ap +1","Willpower","Level 40 :","Degraded Defence","Deterioration","","Cloak","Singed Cape / Xeno Emitter","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 6 :","Blood Oath","Medicae","Level 21 :","Weapon Skill","Sparks of the Greater Flame","Level 41 :","Weapon Skill","Edge of Dawn","","Neck","Starmist Scarf / Psy Focus / Invigorating Resolve","","Level 6 :","Ballistic Skill","Concentrated Fire / Rapid Fire","Level 21 :","Broad Expertise","Ballistic Skill","Level 41 :","Willpower","Fortress","","Neck","Starmist Scarf / Dog Tag / Psy Focus / Invigorating resolve (for shroud)","","Level 6 :","Forceful Strike","Athletics","Level 21 :","Flashfire","Weapon Skill","Level 41 :","Weapon Skill","Hymns of Hatred","","Neck","Starmist Scarf / Solid Shield Enarmes","","Level 6 :","Ballistic Skill","Rapid Fire","Level 21 :","Heavy Gunner","Ballistic Skill","Level 41 :","Ballistic Skill","Enough Bullets for Everyone","","Accessory 1","Demolition Instructions / Echo of Victory","","Level 6 :","Reckless Strike","Medicae","Level 21 :","Weapon Skill","Psyker Majoris","Level 41 :","Weapon Skill","Crowd Kill","","Neck","Starmist scarf / Requiemator / Temperus Carapace Elite Backpack","","Level 6 :","Blood Oath","Medicae","Level 21 :","Psyker Majoris","Weapon Skill","Level 41 :","Weapon Skill","Rising Tempo","","Neck","Thassertium Necklace","","Level 6 :","Tide of Excellence","Willpower","Level 21 :","Rite of Calibration","Willpower","Level 41 :","Willpower","Passive Learning","","Neck","Starmist Scarf / Vortex Pendant","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 7 :","Weapon Skill","Blood Rush","Level 22 :","Biomancy","","Level 42 :","Reckless Abandon","Agility","","Accessory 1","Hand of Offence / Chains of Domination / Voidborn's pride / Diagnostor","","Level 7 :","Agility","Psyker Minoris","Level 22 :","Reckless Rush","Psychic Barrage","Level 42 :","Devastating Attack","Agility","","Accessory 1","Chains of Domination / Commander's Chrono / Hand of Offence/ Mysterious Sliver / Demolition Instructions","","Level 7 :","Weapon Skill","Psyker Minoris","Level 22 :","Reckless Rush","Dual Weapon Combat","Level 42 :","Kick","Toughness","","Accessory 1","Warp Surge brooch","","Level 7 :","Perception","Never Stop Believing","Level 22 :","Reckless Rush","Breaking Point","Level 42 :","Kick","Perception","","Accessory 2","Bead of might / Book of war prayers","","Level 7 :","Weapon Skill","Psyker Minoris","Level 22 :","Biomancy","","Level 42 :","Reckless Abandon","Toughness","","Accessory 1","Warp Surge Brooch / Warp Reflex Ring / Anatomy Tome","","Level 7 :","Weapon Skill","Blood Rush","Level 22 :","Warp Speed","Medicae","Level 42 :","Shield of the Emperor","Agility","","Accessory 1","Hand of Offence / Spirit Drape","","Level 7 :","Pyromancy","Choice 1","Level 22 :","Biomancy","Choice 1","Level 42 :","Warp Speed","Intelligence","","Accessory 1","Warp Surge Brooch / Metronome","","","","","","","","","","","","","","","","","","","","","","","","","",""
