"","Level 5 :","Agility","Rapid Reload","Level 20 :","Ap +1","Ballistic Skill","Level 40 :","Degraded defence","Contempt for the Weak","","Cloak","Wolf Pelt Cloak / Shroud of Dauntlessness","","Level 5 :","Agility","Rapid Reload","Level 20 :","Ap +1","Ballistic Skill","Level 40 :","Degraded defence","Contempt for the Weak","","Cloak","Wolf Pelt Cloak / Shroud of Dauntlessness","","Level 5 :","Agility","Rapid Reload","Level 20 :","Ap +1","Ballistic Skill","Level 40 :","Degraded defence","Contempt for the Weak","","Cloak","Wolf Pelt Cloak / Shroud of Dauntlessness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 6 :","Agility","Controlled Shot","Level 21 :","Always Ready","Toughness","Level 41 :","Ballistic Skill","Integrity / Alacrity","","Neck","Invigorating Resolve / Slicing Symbol / Fury Incarnate / Wolf Tooth Necklace / Ruby Splash / Laughing God's Pendant","","Level 6 :","Agility","Controlled Shot","Level 21 :","Always Ready","Toughness","Level 41 :","Ballistic Skill","Demolition Engineer","","Neck","Invigorating Resolve / Slicing Symbol / Fury Incarnate / Wolf Tooth Necklace / Ruby Splash / Laughing God's Pendant","","Level 6 :","Agility","Controlled Shot","Level 21 :","Always Ready","Toughness","Level 41 :","Ballistic Skill","Point-Blank","","Neck","Invigorating Resolve / Slicing Symbol / Fury Incarnate / Wolf Tooth Necklace / Ruby Splash / Laughing God's Pendant","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 7 :","Ballistic Skill","Duelling Mastery","Level 22 :","Wild Fire","Bolt Weapon Expert","Level 42 :","Devastating Attack","Agility","","Accessory 1","Hellbrute Horn Trophy / Echo of Victory / Litany of Exhaustion / Secrets of the forerunner / Bead of Might","","Level 7 :","Ballistic Skill","Duelling Mastery","Level 22 :","Wild Fire","External Power Block","Level 42 :","Devastating Attack","Agility","","Accessory 1","Hellbrute Horn Trophy / Echo of Victory / Litany of Exhaustion / Secrets of the forerunner / Bead of Might","","Level 7 :","Ballistic Skill","Duelling Mastery","Level 22 :","Wild Fire","Bolt Weapon Expert","Level 42 :","Devastating Attack","Agility","","Accessory 1","Hellbrute Horn Trophy / Echo of Victory / Litany of Exhaustion / Secrets of the forerunner / Bead of Might","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 8 :","Rack and Ruin","Awareness","Level 23 :","Athletics","Broad expertise","Level 43 :","Breaking Attack","Power Weapon Expert","","Accessory 2","Pair Holster / Secrets of the forerunner / Bead of Might","","Level 8 :","Rack and Ruin","Awareness","Level 23 :","Athletics","Broad expertise","Level 43 :","Breaking Attack","Flame Weapon Expert","","Accessory 2","Pair Holster / Secrets of the forerunner / Bead of Might","","Level 8 :","Rack and Ruin","Awareness","Level 23 :","Athletics","Broad expertise","Level 43 :","Breaking Attack","Trusty Weapons","","Accessory 2","Demolition Instructions / Pair Holster / Secrets of the forerunner / Bead of Might","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 9 :","Firearm Mastery II","","Level 24 :","Perception","Brutal Hunter","Level 44 :","Awareness","Destroyer *","","Gloves","Blood Ice Gauntlets","","Level 9 :","Firearm Mastery II","","Level 24 :","Perception","Safety Training","Level 44 :","Athletics","Destroyer *","","Gloves","Blood Ice Gauntlets","","Level 9 :","Firearm Mastery II","","Level 24 :","Perception","Brutal Hunter","Level 44 :","Awareness","Destroyer *","","Gloves","Blood Ice Gauntlets","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 10 :","Alacrity","Ballistic Skill","Level 25 :","Armsmaster","","Level 45 :","AP +1","","","Boots","Icebreaker Sabatons","","Level 10 :","Alacrity","Ballistic Skill","Level 25 :","Armsmaster","","Level 45 :","AP +1","","","Boots","Icebreaker Sabatons","","Level 10 :","Alacrity","Ballistic Skill","Level 25 :","Armsmaster","","Level 45 :","AP +1","","","Boots","Icebreaker Sabatons","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 11 :","Rapid Fire","Demolition","Level 26 :","Athletics","Agility","Level 46 :","Point-Blank / Muzzle Velocity","Awareness","","Weapon Set 1","[Mezoa-Pattern] Astartes Bolt Pistol","","Level 11 :","Rapid Fire","Demolition","Level 26 :","Athletics","Agility","Level 46 :","tenderise","Awareness","","Weapon Set 1","Massive Astartes Plasma Pistol / Astartes Plasma Pistol","","Level 11 :","Rapid Fire","Demolition","Level 26 :","Athletics","Agility","Level 46 :","Demolition Engineer","Awareness","","Weapon Set 1","[Mezoa-Pattern] Astartes Bolt Pistol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 12 :","Perception","Dual-Weapon Combat","Level 27 :","Steady Superiority IV","","Level 47 :","Enough Bullets for Everyone","Awareness","","","Grin of the Iron Wolf / Mjodlner / Astartes Power Sword / Untained Sacrement","","Level 12 :","Perception","Dual-Weapon Combat","Level 27 :","Steady Superiority IV","","Level 47 :","Point-Blank","Awareness","","","Grin of the Iron Wolf / Mjodlner / Astartes Power Sword","","Level 12 :","Perception","Dual-Weapon Combat","Level 27 :","Steady Superiority IV","","Level 47 :","tenderise","Awareness","","","Grin of the Iron Wolf / Mjodlner / Astartes Power Sword","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 13 :","Unfaltering Fire","It Will not Die","Level 28 :","Awareness","Flashfire","Level 48 :","Exploit Weakness","Agility","","Weapon Set 2","Typhoon / Annihilating Astartes Bolter /  Storm Bolter","","Level 13 :","Unfaltering Fire","It Will not Die","Level 28 :","Demolitions","Flashfire","Level 48 :","Exploit Weakness","Agility","","Weapon Set 2","The Pyre / Annihilating Astartes Bolter / Typhoon / Storm Bolter","","Level 13 :","Unfaltering Fire","It Will not Die","Level 28 :","Awareness","Flashfire","Level 48 :","Exploit Weakness","Agility","","Weapon Set 2","The Pyre","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 14 :","Chain Weapon Expert","Demolition","Level 29 :","Ballistic Skill","Combat Master","Level 49 :","Toughness","Awareness","","","","","Level 14 :","Chain Weapon Expert","Demolition","Level 29 :","Ballistic Skill","Enhanced Splash Area","Level 49 :","Toughness","Awareness","","","","","Level 14 :","Chain Weapon Expert","Demolition","Level 29 :","Ballistic Skill","Grenadier","Level 49 :","Toughness","Athletics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Level 15 :","Firearm Mastery III","","Level 30 :","Reckless Rush","","Level 50 :","Peak Condition","Camaraderie","","","","","Level 15 :","Firearm Mastery III","","Level 30 :","Reckless Rush","","Level 50 :","Peak Condition","Enough bullets for everyone","","","","","Level 15 :","Firearm Mastery III","","Level 30 :","Reckless Rush","","Level 50 :","Peak Condition","enough bullets for everyone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 31 :","Dependable","","Level 51 :","Distract","Demolition","","","","","","","","Level 31 :","Dependable","","Level 51 :","Distract","Awareness","","","","","","","","Level 31 :","Dependable","","Level 51 :","Distract","Demolitions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","Level 32 :","Toughness","Awareness","Level 52 :","Preferred Targets","Trusty Weapons","","","","","","","","Level 32 :","Toughness","Demolitions","Level 52 :","Preferred Targets","Power Weapon Expert","","","","","","","","Level 32 :","Toughness","Awareness","Level 52 :","Preferred Targets","Swift Movements","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
